name,amenity,historic,tourism,leisure,addr:street,latitude,longitude
,post_box,,,,,48.6794262,6.1756409
,vending_machine,,,,,48.6819498,6.1927756
,vending_machine,,,,,48.6822056,6.1954446
,recycling,,,,,48.6823114,6.1956376
,recycling,,,,,48.6823203,6.1956223
,recycling,,,,,48.6834538,6.1972697
,recycling,,,,,48.6834503,6.1972396
,recycling,,,,,48.6834745,6.1972634
,recycling,,,,,48.6834685,6.1972323
,vending_machine,,,,,48.6832427,6.1964086
,vending_machine,,,,,48.685473,6.196033
Dekra,vehicle_inspection,,,,,48.6827713,6.2035703
,recycling,,,,,48.6758205,6.1956541
,recycling,,,,,48.6758363,6.1956662
,post_box,,,,,48.6762455,6.1967397
,vending_machine,,,,,48.6770314,6.1989719
La Pizza des Gourmets,fast_food,,,,,48.6824214,6.1655524
,recycling,,,,,48.6693759,6.162149
,recycling,,,,,48.6693903,6.1621553
Pizza Nostra,fast_food,,,,,48.6698808,6.1638232
,post_box,,,,,48.6705255,6.1636678
,vending_machine,,,,,48.671118,6.1618616
Crazy Palace,pub,,,,Cours Léopold,48.6981139,6.1747736
Conservatoire Régional du Grand Nancy,music_school,,,,,48.6963669,6.1726173
Le Berbère,restaurant,,,,,48.7010428,6.1779247
,vending_machine,,,,,48.6958355,6.1711726
,post_box,,,,,48.6962568,6.1725212
,bicycle_parking,,,,,48.6964343,6.1726159
,bicycle_parking,,,,,48.6966165,6.1724801
,vending_machine,,,,,48.6993797,6.1756864
,bicycle_parking,,,,,48.6993546,6.1776466
,bicycle_parking,,,,,48.6993767,6.1780696
,post_box,,,,,48.6999131,6.1799589
,vending_machine,,,,,48.700339,6.1787589
,recycling,,,,,48.7003698,6.1785729
,recycling,,,,,48.7003677,6.1785444
,recycling,,,,,48.7003043,6.1765434
,recycling,,,,,48.7003099,6.1765204
,vending_machine,,,,,48.7007132,6.1821068
,vending_machine,,,,,48.6985066,6.1774888
,vending_machine,,,,,48.6706719,6.1686907
,vending_machine,,,,,48.6749151,6.1722908
,vending_machine,,,,,48.6802131,6.1880842
,vending_machine,,,,,48.6817977,6.185629
,vending_machine,,,,,48.6774834,6.1865594
,vending_machine,,,,,48.6729132,6.1766028
,bicycle_parking,,,,,48.6731433,6.1753453
,vending_machine,,,,,48.6763977,6.1743061
,post_box,,,,,48.6767357,6.1736272
,parking,,,,,48.6955833,6.1853677
La Poste Nancy Plateau de Haye,post_office,,,,,48.702652,6.1516755
Pharmacie Le Tilleul,pharmacy,,,,,48.7033615,6.1541126
Pharmacie des Coquelicots,pharmacy,,,,,48.7027711,6.1520841
,vending_machine,,,,,48.7009106,6.1472561
,vending_machine,,,,,48.7022556,6.1520855
,post_box,,,,,48.7025703,6.1515953
,vending_machine,,,,,48.7031446,6.1551019
,post_box,,,,,48.7031421,6.155366
Caisse d'Épargne Nancy Plateau de Haye,bank,,,,,48.7011585,6.1473712
,vending_machine,,,,,48.7000324,6.1423499
,vending_machine,,,,,48.6907163,6.1713198
,vending_machine,,,,,48.6910377,6.1705238
,post_box,,,,,48.6924874,6.1685734
,vending_machine,,,,,48.6928503,6.1683735
,recycling,,,,,48.6929001,6.1677185
,recycling,,,,,48.6929719,6.1677447
,vending_machine,,,,,48.6956175,6.1672915
,vending_machine,,,,,48.6993157,6.1656303
,post_box,,,,,48.7005377,6.1647883
,vending_machine,,,,,48.7013897,6.1641011
,recycling,,,,,48.7017363,6.1659698
,recycling,,,,,48.701749,6.1659808
,vending_machine,,,,,48.7036936,6.1631213
,post_box,,,,,48.7051376,6.1628409
,vending_machine,,,,,48.6897072,6.1594939
,vending_machine,,,,,48.6927754,6.1431963
,recycling,,,,,48.6930678,6.1407353
,vending_machine,,,,,48.6931433,6.1405492
Hôtel Stanislas,,,hotel,,,48.6946048,6.187023
Charly,driving_school,,,,,48.6961833,6.1632103
,vending_machine,,,,,48.6919466,6.1682208
,,memorial,,,,48.6924992,6.1680519
,recycling,,,,,48.6932125,6.1647763
,recycling,,,,,48.6931592,6.1647185
,post_box,,,,,48.6945811,6.1649717
,post_box,,,,,48.6962078,6.1623776
,recycling,,,,,48.6961369,6.1647524
,recycling,,,,,48.6961171,6.1647562
,recycling,,,,,48.6963348,6.1626446
,recycling,,,,,48.6963556,6.162634
,bicycle_parking,,,,,48.6965009,6.1627681
Domino's,fast_food,,,,,48.6965411,6.1474032
Pharmacie de la Libération,pharmacy,,,,,48.6974623,6.1558996
,bench,,,,,48.6963319,6.1510004
,post_box,,,,,48.6965006,6.1477725
,bench,,,,,48.6965454,6.1497783
,vending_machine,,,,,48.6966023,6.1466846
,vending_machine,,,,,48.697066,6.1586895
,post_box,,,,,48.6972845,6.1551159
,bench,,,,,48.6948321,6.138688
,bench,,,,,48.6960833,6.1425746
Plaise Café,bar,,,,,48.6919498,6.1386653
,vending_machine,,,,,48.6907213,6.1388495
,recycling,,,,,48.6907351,6.1389265
,recycling,,,,,48.6907404,6.1389519
,post_box,,,,,48.6919067,6.1386929
,vending_machine,,,,,48.6929419,6.1383041
,vending_machine,,,,,48.7048034,6.1498267
,vending_machine,,,,,48.7063684,6.1489758
,vending_machine,,,,,48.6799122,6.1724139
,vending_machine,,,,,48.681978,6.1741366
,bicycle_parking,,,,,48.6861713,6.1748191
,post_box,,,,,48.7002213,6.1724483
,vending_machine,,,,,48.7009092,6.1719704
,post_box,,,,,48.7035974,6.1700388
,bicycle_parking,,,,,48.7045294,6.1697573
Au Pain Chaud,cafe,,,,,48.6721867,6.1734297
Domino's,fast_food,,,,,48.669068,6.1690031
La P'tite Pause Créole,restaurant,,,,,48.7024792,6.1813396
Mille et une Saveurs,restaurant,,,,,48.7026332,6.1808609
,bicycle_parking,,,,,48.7008539,6.1767088
,bicycle_parking,,,,,48.7021672,6.1780573
,vending_machine,,,,,48.7022786,6.1799894
,recycling,,,,,48.7025266,6.1817198
,recycling,,,,,48.7025363,6.1816975
,post_box,,,,,48.7038655,6.1826466
,recycling,,,,,48.7041095,6.1823869
,vending_machine,,,,,48.7041077,6.1823633
,recycling,,,,,48.704134,6.1824041
,post_box,,,,,48.6942858,6.1709303
,vending_machine,,,,,48.6990686,6.1686048
,recycling,,,,,48.6990999,6.1685266
,recycling,,,,,48.6991109,6.1685469
,post_box,,,,,48.699208,6.1683481
Banque Kolb,bank,,,,,48.6918533,6.181806
Citadelle,taxi,,,,Rue Henri Déglin,48.7002856,6.1777919
,bicycle_parking,,,,,48.6944764,6.1975417
,vending_machine,,,,,48.6804624,6.192465
,bicycle_parking,,,,,48.6830063,6.1909693
,post_box,,,,,48.6838625,6.1929327
,vending_machine,,,,,48.6858261,6.1973363
,vending_machine,,,,,48.6868269,6.1973066
,vending_machine,,,,,48.6912382,6.1950495
,bicycle_parking,,,,,48.6948338,6.1959611
,bicycle_parking,,,,,48.6952451,6.1954386
,bicycle_parking,,,,,48.6979326,6.2009816
,recycling,,,,,48.6985434,6.2021432
,vending_machine,,,,,48.6767644,6.1783293
,bicycle_parking,,,,,48.6768086,6.1782228
,bench,,,,,48.676894,6.1783202
,bench,,,,,48.6769186,6.1783247
,bench,,,,,48.6769483,6.17828
,vending_machine,,,,,48.679314,6.1796301
,vending_machine,,,,,48.6811806,6.1785622
,vending_machine,,,,,48.6827997,6.1795154
,vending_machine,,,,,48.6842412,6.1803806
,parking_entrance,,,,,48.6725902,6.1658416
,parking_entrance,,,,,48.6729183,6.1668583
,bicycle_parking,,,,,48.6728491,6.1674827
Maison Kanazawa,fast_food,,,,,48.6728651,6.1721383
,recycling,,,,,48.6776026,6.1755133
La Flambée,restaurant,,,,,48.6744998,6.1753775
Pharmacie Notre-Dame,pharmacy,,,,,48.6742935,6.1748633
Institut Lorrain de Formation en Masso-Kinésithérapie,college,,,,,48.6772143,6.1877974
Le Monténégro,bar,,,,,48.6803241,6.1879695
,vending_machine,,,,,48.6784275,6.1881391
,recycling,,,,,48.6795794,6.1847485
,vending_machine,,,,,48.6796927,6.1867974
,bicycle_parking,,,,,48.6799914,6.1626292
O'Bon Grill,restaurant,,,,,48.672446,6.1724653
Au Coin de la Rue,restaurant,,,,,48.695537,6.1794206
Gaufres Lorraines,fast_food,,,,,48.6987249,6.183248
Leopol Kebab,fast_food,,,,,48.6952511,6.1770346
Mamma Mia,restaurant,,,,,48.6952735,6.1794719
,fountain,,,,,48.6954394,6.1798227
L'Épicerie Chez Marguerite,restaurant,,,,,48.6940359,6.1807798
L'Escale,restaurant,,,,,48.6940022,6.1806455
Le Bouillon Lafayette,restaurant,,,,,48.6939819,6.1805765
Le Kiosque,fast_food,,,,,48.6934808,6.1780685
Musée des Cordeliers (Arts et Traditions populaires),,,museum,,,48.697696,6.1789919
Statue Hubert Lyautey,,memorial,,,,48.6982171,6.1801166
Parking Charlemagne,parking,,,,,48.6835109,6.1626067
,bench,,,,,48.6834737,6.1622168
,vending_machine,,,,,48.6835819,6.1632055
,bench,,,,,48.6835932,6.1626011
,bench,,,,,48.6836068,6.1625043
,bench,,,,,48.6836078,6.1629929
,bench,,,,,48.6836129,6.1624172
,bench,,,,,48.6836564,6.1623877
,bench,,,,,48.6836602,6.1625889
,bench,,,,,48.6836771,6.1630351
,bench,,,,,48.6837071,6.1624732
,bench,,,,,48.6837119,6.1621147
,bench,,,,,48.6837157,6.1628207
,bench,,,,,48.6837774,6.1624747
,bench,,,,,48.6838024,6.1628339
,bench,,,,,48.6838071,6.1629811
,vending_machine,,,,,48.6838633,6.1618098
,bicycle_parking,,,,,48.6840279,6.1626231
,vending_machine,,,,,48.682792,6.1637381
,vending_machine,,,,,48.684915,6.1644817
TT histoire,restaurant,,,,,48.6924129,6.1869667
Aux Délices du Palais,restaurant,,,,,48.6967368,6.1796704
Pharmacie de la Vieille Ville,pharmacy,,,,,48.6978081,6.1785965
Brend'Oliv,restaurant,,,,,48.6986782,6.1778748
Les Frères Marchand,restaurant,,,,,48.6973916,6.1789518
,recycling,,,,,48.6883901,6.1600745
Le Tiger,restaurant,,,,,48.6894327,6.1936902
,post_box,,,,,48.6880884,6.1918616
,bicycle_parking,,,,,48.6884256,6.1918905
,post_box,,,,,48.6894452,6.1936074
The Tiger,restaurant,,,,,48.6931987,6.1910587
Made in France,fast_food,,,,,48.6926076,6.1897436
,vending_machine,,,,,48.6921763,6.1901146
,bicycle_parking,,,,,48.6937827,6.1921491
,recycling,,,,,48.6950665,6.1910813
,recycling,,,,,48.6950523,6.1910973
,vending_machine,,,,,48.6958628,6.1919063
,bicycle_parking,,,,,48.6960925,6.1918229
Malzéville Kebab,fast_food,,,,,48.7035576,6.181955
,recycling,,,,,48.6990149,6.1898113
,recycling,,,,,48.6990363,6.1898148
,vending_machine,,,,,48.6991723,6.1899093
,post_box,,,,,48.7001386,6.189165
,vending_machine,,,,,48.701384,6.1884849
,vending_machine,,,,,48.7033505,6.1819931
,recycling,,,,,48.6860799,6.1879679
,post_box,,,,,48.6974377,6.1487368
Croix de Bourgogne,taxi,,,,,48.6851796,6.1719304
Marché,taxi,,,,,48.6895171,6.183311
Collège Georges de La Tour,school,,,,,48.6904231,6.1361457
Lycée Georges de la Tour,school,,,,,48.691309,6.1373232
École régionale du premier degré,school,,,,,48.6910364,6.135278
,vending_machine,,,,,48.6802359,6.1777493
Crédit Agricole,bank,,,,,48.689583,6.1818342
CIC,atm,,,,,48.6885438,6.1815453
,bicycle_parking,,,,,48.6887015,6.1795128
,bicycle_parking,,,,,48.6889362,6.1812015
,bicycle_parking,,,,,48.6894357,6.1818918
Crédit Agricole,atm,,,,,48.6895005,6.1818561
Brasserie du Sacré-Cœur,cafe,,,,,48.6862,6.1621755
Eldorado Maison des Ados,community_centre,,,,,48.6871084,6.165183
Église Adventiste,place_of_worship,,,,,48.6927412,6.1802768
Sushi-Show,restaurant,,,,,48.6920644,6.1959848
PopKfé,restaurant,,,,,48.6922075,6.1962543
,recycling,,,,,48.6938746,6.1969915
,recycling,,,,,48.6888888,6.1890644
,waste_disposal,,,,,48.6889101,6.1890626
Centre de formation Forelis,college,,,,,48.6901902,6.1881206
,vending_machine,,,,,48.6781063,6.1752289
,vending_machine,,,,,48.6851638,6.1734859
,bicycle_parking,,,,,48.6859881,6.1732026
,bicycle_parking,,,,,48.689749,6.1772688
,recycling,,,,,48.6909169,6.1799829
,recycling,,,,,48.6909348,6.1799687
,post_box,,,,,48.6953121,6.176984
,bicycle_parking,,,,,48.6953976,6.1752996
,vending_machine,,,,,48.6953119,6.1755769
,bicycle_parking,,,,,48.699695,6.1745339
,vending_machine,,,,,48.701593,6.1743726
,vending_machine,,,,,48.7019666,6.1733132
,post_box,,,,,48.7017015,6.1713732
,vending_machine,,,,,48.7040296,6.1720371
,vending_machine,,,,,48.702865,6.1754062
,recycling,,,,,48.7040413,6.1748071
,recycling,,,,,48.704052,6.1748003
,vending_machine,,,,,48.7041731,6.1758709
,post_box,,,,,48.7049009,6.1740477
,post_box,,,,,48.7056806,6.176457
,vending_machine,,,,,48.7058972,6.1756438
,recycling,,,,,48.7059228,6.176715
,recycling,,,,,48.7059382,6.1767188
,vending_machine,,,,,48.7031532,6.1813733
,vending_machine,,,,,48.7037689,6.1797205
,vending_machine,,,,,48.6856422,6.1668772
,post_box,,,,,48.6853623,6.1665131
,vending_machine,,,,,48.6868709,6.166641
,vending_machine,,,,,48.688385,6.1660182
,vending_machine,,,,,48.690447,6.1728745
,recycling,,,,,48.6938586,6.1970097
,vending_machine,,,,,48.697157,6.1965929
,recycling,,,,,48.6985326,6.1958173
,recycling,,,,,48.6985476,6.1958074
,vending_machine,,,,,48.6988751,6.1971945
,vending_machine,,,,,48.6993854,6.2020123
,vending_machine,,,,,48.6997911,6.2017104
Dolce Pizza,restaurant,,,,,48.6776784,6.1773391
,vending_machine,,,,,48.6756966,6.1822457
,vending_machine,,,,,48.6970869,6.1887683
,post_box,,,,,48.6897255,6.1747043
,waste_basket,,,,,48.6911113,6.1713388
,waste_basket,,,,,48.6919562,6.1723103
,waste_basket,,,,,48.6921742,6.1725959
,vending_machine,,,,,48.6927933,6.1737805
,vending_machine,,,,,48.6928041,6.1737802
,bicycle_parking,,,,,48.6892625,6.1838942
,bicycle_parking,,,,,48.6894023,6.184665
,vending_machine,,,,,48.6898893,6.1861957
,bicycle_parking,,,,,48.6900224,6.1869396
Clinique Vétérinaire,veterinary,,,,,48.6767487,6.1997056
L'Arrosoir,restaurant,,,,,48.6942042,6.182672
,vending_machine,,,,,48.6793456,6.1616105
,,wayside_cross,,,,48.7028786,6.1752233
,post_box,,,,,48.6909656,6.1822725
,waste_disposal,,,,,48.6929476,6.18092
,recycling,,,,,48.6929666,6.1809064
,recycling,,,,,48.6929859,6.180893
,vending_machine,,,,,48.6942199,6.1801942
,waste_disposal,,,,,48.6783594,6.1699339
,recycling,,,,,48.6783689,6.1699657
,bench,,,,,48.6771678,6.1734449
,bench,,,,,48.6772037,6.17354
,bench,,,,,48.6772287,6.1733918
,bench,,,,,48.6772386,6.1731379
,bench,,,,,48.6772668,6.1734869
,bench,,,,,48.6772773,6.173052
,bench,,,,,48.677437,6.1731734
,bench,,,,,48.6774877,6.1733054
,bench,,,,,48.6775554,6.1731116
,bench,,,,,48.6775879,6.1732022
Salles Donop,community_centre,,,,,48.6765454,6.173258
,bicycle_parking,,,,,48.6847146,6.1792803
,bench,,,,,48.6847688,6.179396
Domidom,social_facility,,,,,48.6879748,6.1830177
,vending_machine,,,,,48.6818405,6.1767492
,bicycle_parking,,,,,48.6819783,6.1767883
,post_box,,,,,48.6845935,6.1788479
,vending_machine,,,,,48.6896344,6.1780875
,vending_machine,,,,,48.677642,6.1808903
Collège Claude Daunot,school,,,,,48.6767558,6.1800868
Lycée Professionnel Claude Daunot,school,,,,,48.6770925,6.1794452
Lycée Technologique Claude Daunot,school,,,,,48.6773522,6.1799833
,vending_machine,,,,,48.6701977,6.1634091
,recycling,,,,,48.6708414,6.1611595
,recycling,,,,,48.6708786,6.1611782
Fraich’Art Bar Zinc,restaurant,,,,,48.6901534,6.1724182
Foyer de l’Assomption,student_accommodation,,,,,48.6897319,6.1710421
Le Penalty,bar,,,,,48.689359,6.1698579
Pharmacie Saint-Léon,pharmacy,,,,,48.6902481,6.1722744
,recycling,,,,,48.6823698,6.1661608
Hôtel des Vosges,,,hotel,,,48.6858607,6.1848067
Brasserie d'Haussonville,bar,,,,,48.6706298,6.1673319
Accueil,reception_desk,,,,,48.687814,6.1914805
Kim Seng,restaurant,,,,,48.6855276,6.1944329
Parking Saint-Nicolas,parking,,,,,48.6873502,6.1896144
,vending_machine,,,,,48.6855112,6.1606104
,parking_entrance,,,,,48.6896905,6.1722774
Le Chat Noir,nightclub,,,,,48.6861775,6.1716936
École internationale Tunon,college,,,,,48.6972985,6.1736189
Brasserie Saint-Epvre,bar,,,,,48.6960482,6.1790474
Couscousserie des Petites Familles,restaurant,,,,,48.6957428,6.1794
Pinocchio,cafe,,,,,48.6963929,6.1790042
,cafe,,,,,48.6963472,6.1789195
,waste_disposal,,,,,48.6961356,6.1794176
,recycling,,,,,48.696156,6.1794248
,vending_machine,,,,,48.6962881,6.178956
,bicycle_parking,,,,,48.6965755,6.1785509
Le Vestiaire,restaurant,,,,,48.6985983,6.1779271
Boteco do Brasil,restaurant,,,,,48.698674,6.178448
Le Palais Gourmand,restaurant,,,,,48.6986697,6.1789986
,waste_disposal,,,,,48.694021,6.1817748
,waste_disposal,,,,,48.6940273,6.1818064
,waste_disposal,,,,,48.6940347,6.1818343
,bicycle_parking,,,,,48.6942306,6.182358
,bicycle_parking,,,,,48.6951829,6.18186
,vending_machine,,,,,48.6963391,6.1811699
,vending_machine,,,,,48.6981358,6.1810342
,recycling,,,,,48.6983066,6.1780883
,recycling,,,,,48.6983165,6.1781093
,vending_machine,,,,,48.6985302,6.1781556
,vending_machine,,,,,48.6991062,6.1806524
,bicycle_parking,,,,,48.6868512,6.1811823
,recycling,,,,,48.6876401,6.1823357
,recycling,,,,,48.6876568,6.1823251
,vending_machine,,,,,48.6880166,6.1822331
,bicycle_parking,,,,,48.6916499,6.1783403
,post_box,,,,,48.6926255,6.177547
,charging_station,,,,,48.6931903,6.1780768
,toilets,,,,,48.6932488,6.1782587
,post_box,,,,,48.6865374,6.1711004
,vending_machine,,,,,48.6800422,6.1893901
,bicycle_parking,,,,,48.6832919,6.1877996
,bicycle_parking,,,,,48.6833867,6.188266
,vending_machine,,,,,48.6857051,6.1863516
,bicycle_parking,,,,,48.6872172,6.1861956
,vending_machine,,,,,48.6879924,6.1856387
Brasserie Stanislas,restaurant,,,,,48.6929777,6.1811527
Épicéa,restaurant,,,,,48.6861978,6.1917071
Le Bouillon Rousselet,restaurant,,,,,48.6917864,6.1842948
Hana Sushi & Wok,restaurant,,,,,48.6863218,6.1918582
,bicycle_parking,,,,,48.6890301,6.1890093
,vending_machine,,,,,48.6891555,6.1891359
,bicycle_parking,,,,,48.690942,6.1822852
,bicycle_parking,,,,,48.6919461,6.1841492
,bicycle_parking,,,,,48.6920045,6.1841102
,bicycle_parking,,,,,48.6921602,6.1851382
,toilets,,,,,48.6922638,6.1845459
,bicycle_parking,,,,,48.6925264,6.1833278
,waste_disposal,,,,,48.6925545,6.1834171
,recycling,,,,,48.692564,6.183445
,vending_machine,,,,,48.6925931,6.183965
,bicycle_parking,,,,,48.6925899,6.1834342
,post_box,,,,,48.6927511,6.1845259
,bicycle_parking,,,,,48.6928308,6.1847145
,post_box,,,,,48.6925857,6.1831848
,motorcycle_parking,,,,,48.69287,6.1844458
"La Tour de Pizz""",restaurant,,,,,48.6863484,6.1916537
Yummy Sushi,fast_food,,,,,48.6863998,6.1914409
,vending_machine,,,,,48.6939633,6.1861947
,bicycle_parking,,,,,48.6940706,6.1853602
,post_box,,,,,48.694253,6.1858427
,bicycle_parking,,,,,48.6943617,6.1837486
,bicycle_parking,,,,,48.6945084,6.1837121
,bicycle_parking,,,,,48.6945806,6.1830292
,bicycle_parking,,,,,48.6947343,6.183404
,post_box,,,,,48.6951523,6.1825736
,bicycle_parking,,,,,48.6951754,6.1785838
,bicycle_parking,,,,,48.6956372,6.1809903
,bicycle_parking,,,,,48.6958449,6.1802778
,bicycle_parking,,,,,48.690373,6.1842856
,waste_disposal,,,,,48.6904712,6.1849634
,waste_disposal,,,,,48.6904896,6.18495
,bicycle_parking,,,,,48.6905333,6.1856848
,post_box,,,,,48.6918602,6.1863793
,bicycle_parking,,,,,48.6920944,6.1876225
,waste_disposal,,,,,48.6921106,6.1876816
,recycling;vending_machine;waste_basket,,,,,48.6921276,6.1877281
Établissement Petite Enfance Jeanne Wunschendorff,kindergarten,,,,,48.6965539,6.1736599
,bicycle_parking,,,,,48.6894667,6.173331
,bicycle_parking,,,,,48.6900646,6.1730069
Restaurant Bastion,restaurant,,,,,48.6989159,6.1878591
Bibliothèque pour Tous,library,,,,,48.6958174,6.1899704
,vending_machine,,,,,48.7066242,6.1728384
,vending_machine,,,,,48.7075697,6.1800861
,post_box,,,,,48.6989451,6.1932379
,vending_machine,,,,,48.698968,6.1932582
,post_box,,,,,48.7021946,6.1910431
,vending_machine,,,,,48.7039552,6.1883384
,post_box,,,,,48.7048151,6.1863306
,bicycle_parking,,,,,48.6842655,6.1861402
,recycling,,,,,48.6847266,6.1866749
,recycling,,,,,48.6847442,6.1866938
,vending_machine,,,,,48.6906428,6.1589002
,recycling,,,,,48.6913412,6.1614042
,recycling,,,,,48.6913488,6.1614316
,vending_machine,,,,,48.6917132,6.1651647
,post_box,,,,,48.6852493,6.172095
Le Placieux,pub,,,,,48.6776627,6.168565
Pharmacie de la Commanderie,pharmacy,,,,Place de la Commanderie,48.6860345,6.1676595
,bicycle_parking,,,,,48.6805337,6.1665345
,bicycle_parking,,,,,48.6884712,6.1729543
,vending_machine,,,,,48.6876617,6.1627926
,parking_space,,,,,48.6762001,6.2048449
,bicycle_parking,,,,,48.6902966,6.1762568
,bicycle_parking,,,,,48.6905006,6.1765973
Crèche Louise Delsart,kindergarten,,,,,48.6715941,6.1672306
,bicycle_parking,,,,,48.6718554,6.1678553
,bicycle_parking,,,,,48.6718642,6.168007
La Petite Cuillère,restaurant,,,,Grande Rue,48.6980046,6.1784922
Milano Pizza,fast_food,,,,,48.676218,6.1772994
GL Permis,driving_school,,,,,48.6790414,6.1801633
Le Médiéval,pub,,,,,48.6960284,6.177693
Vindiou,bar,,,,,48.6968436,6.1792032
,vending_machine,,,,,48.6959674,6.1701413
,bicycle_parking,,,,,48.6784366,6.1743564
,vending_machine,,,,,48.6810116,6.1967892
,vending_machine,,,,,48.6816035,6.1975837
,post_box,,,,,48.6819112,6.196334
L'École de Conduite Française,driving_school,,,,,48.6856222,6.1608188
,vending_machine,,,,,48.6765926,6.195081
,bicycle_parking,,,,,48.67725,6.1941214
,vending_machine,,,,,48.6782219,6.1931558
,parking_space,,,,,48.6784925,6.191392
,vending_machine,,,,,48.6785171,6.1914802
,recycling,,,,,48.6788533,6.1930528
,recycling,,,,,48.6788556,6.1930221
,recycling,,,,,48.6788584,6.1929914
,vending_machine,,,,,48.6790041,6.1928154
Les Fourmis Rouges,restaurant,,,,,48.6930985,6.1989108
Elite Kebab,fast_food,,,,,48.6768216,6.17769
,,memorial,,,,48.679486,6.1674548
,waste_basket,,,,,48.6776243,6.1751133
,bench,,,,,48.6776362,6.1751432
,bench,,,,,48.6776597,6.1750239
,waste_basket,,,,,48.6776757,6.1750103
,bench,,,,,48.6776908,6.1749972
,bench,,,,,48.6777143,6.175168
,waste_basket,,,,,48.6777311,6.1751535
,bench,,,,,48.6777453,6.1751411
,bicycle_parking,,,,,48.6857928,6.1671696
,waste_disposal,,,,,48.6858247,6.1673413
,recycling,,,,,48.6858278,6.1673709
,parking_entrance,,,,,48.6877917,6.1796834
,parking_entrance,,,,,48.687192,6.1800214
,parking_entrance,,,,,48.6873559,6.1802984
,waste_basket,,,,,48.6770975,6.1731119
,waste_basket,,,,,48.6772534,6.1729745
,waste_basket,,,,,48.6772753,6.1736384
,waste_basket,,,,,48.6774503,6.1734861
,waste_basket,,,,,48.6774506,6.1732328
,waste_basket,,,,,48.6774676,6.1727884
,waste_basket,,,,,48.6776482,6.173313
,drinking_water,,,,,48.6809889,6.1701139
Commanderie,car_sharing,,,,,48.6856999,6.1673208
